ro;percent;DaysSaved;tp
6;49;21.646177507817;TP = 85%
7;49;27.8293279545342;TP = 85%
8;49;32.5474387757716;TP = 85%
9;49;36.2691658084988;TP = 85%
10;49;39.2826689078844;TP = 85%
11;49;41.7746400907562;TP = 85%
12;49;43.8713022148566;TP = 85%
13;49;45.661055101384;TP = 85%
14;49;47.2076642998064;TP = 85%
15;49;48.5582933039222;TP = 85%
16;49;49.7485852511563;TP = 85%
17;49;50.805984989654;TP = 85%
18;49;51.7519734575015;TP = 85%
19;49;52.6036083851618;TP = 85%
20;49;53.374610281865;TP = 85%
1;50;-31.6588860509151;TP = 85%
2;50;-30.7338358099158;TP = 85%
3;50;-18.1792967132661;TP = 85%
4;50;0.300250422106767;TP = 85%
5;50;12.5581590757342;TP = 85%
6;50;21.0192738585896;TP = 85%
7;50;27.2024539513014;TP = 85%
8;50;31.9205950851526;TP = 85%
9;50;35.6423531144994;TP = 85%
10;50;38.6558879124405;TP = 85%
11;50;41.1478915142972;TP = 85%
12;50;43.2445867968904;TP = 85%
13;50;45.0343736011026;TP = 85%
14;50;46.581017496716;TP = 85%
15;50;47.9316819984953;TP = 85%
16;50;49.1220102655099;TP = 85%
17;50;50.1794471682528;TP = 85%
18;50;51.1254736678888;TP = 85%
19;50;51.9771475187186;TP = 85%
20;50;52.7481892545979;TP = 85%
1;51;-32.2856036740253;TP = 85%
2;51;-31.360528470608;TP = 85%
3;51;-18.8059638874244;TP = 85%
4;51;-0.326390728740996;TP = 85%
5;51;11.931544498;TP = 85%
6;51;20.3926864171763;TP = 85%
7;51;26.5758942232122;TP = 85%
8;51;31.2940636615908;TP = 85%
9;51;35.0158506012867;TP = 85%
10;51;38.0294149304504;TP = 85%
11;51;40.5214486999032;TP = 85%
12;51;42.6181748024299;TP = 85%
13;51;44.4079930953574;TP = 85%
14;51;45.9546691654094;TP = 85%
15;51;47.3053665448079;TP = 85%
16;51;48.495728410613;TP = 85%
17;51;49.5531996518613;TP = 85%
18;51;50.4992612488347;TP = 85%
19;51;51.3509709755449;TP = 85%
20;51;52.1220493861747;TP = 85%
1;52;-32.911996605269;TP = 85%
2;52;-31.9868979166634;TP = 85%
3;52;-19.4323093798734;TP = 85%
4;52;-0.952711788419514;TP = 85%
5;52;11.3052483612965;TP = 85%
6;52;19.766415704997;TP = 85%
7;52;25.9496494487649;TP = 85%
8;52;30.6678453500664;TP = 85%
9;52;34.3896592901941;TP = 85%
10;52;37.4032511699623;TP = 85%
11;52;39.8953130532139;TP = 85%
12;52;41.9920678461243;TP = 85%
13;52;43.7819154197931;TP = 85%
14;52;45.3286213751111;TP = 85%
15;52;46.6793492588754;TP = 85%
16;52;47.8697422631427;TP = 85%
17;52;48.9272452923831;TP = 85%
18;52;49.8733393427626;TP = 85%
19;52;50.725082204644;TP = 85%
20;52;51.4961944490443;TP = 85%
1;53;-33.5380649920037;TP = 85%
2;53;-32.6129441893138;TP = 85%
3;53;-20.058333119287;TP = 85%
4;53;-1.57871256630861;TP = 85%
5;53;10.6792709825929;TP = 85%
6;53;19.1404621727583;TP = 85%
7;53;25.3237202201416;TP = 85%
8;53;30.0419408923409;TP = 85%
9;53;33.7637800810491;TP = 85%
10;53;36.7773976977584;TP = 85%
11;53;39.2694858172749;TP = 85%
12;53;41.3662673570323;TP = 85%
13;53;43.1561421996928;TP = 85%
14;53;44.7028759580235;TP = 85%
15;53;46.0536321910219;TP = 85%
16;53;47.2440541032797;TP = 85%
17;53;48.3015866121468;TP = 85%
18;53;49.2477107270258;TP = 85%
19;53;50.0994842518842;TP = 85%
20;53;50.8706277717235;TP = 85%
1;54;-34.1638089901981;TP = 85%
2;54;-33.2386673475556;TP = 85%
3;54;-20.6840350620716;TP = 85%
4;54;-2.20439291035328;TP = 85%
5;54;10.0536126285411;TP = 85%
6;54;18.5148262081209;TP = 85%
7;54;24.6981070527126;TP = 85%
8;54;29.4163509384963;TP = 85%
9;54;33.1382137659635;TP = 85%
10;54;36.1518554556269;TP = 85%
11;54;38.6439680915426;TP = 85%
12;54;40.7407746006302;TP = 85%
13;54;42.5306748752808;TP = 85%
14;54;44.077434538241;TP = 85%
15;54;45.4282171587455;TP = 85%
16;54;46.6186659518893;TP = 85%
17;54;47.6762258457997;TP = 85%
18;54;48.6223778609392;TP = 85%
19;54;49.4741798126262;TP = 85%
20;54;50.2453522975138;TP = 85%
1;55;-34.7892287635713;TP = 85%
2;55;-33.8640674663636;TP = 85%
3;55;-21.3094151895409;TP = 85%
4;55;-2.82975270307882;TP = 85%
5;55;9.42827352075241;TP = 85%
6;55;17.8895081424103;TP = 85%
7;55;24.0728103933342;TP = 85%
8;55;28.7910760569863;TP = 85%
9;55;32.5129610413144;TP = 85%
10;55;35.5266252744666;TP = 85%
11;55;38.0187608483184;TP = 85%
12;55;40.115590697798;TP = 85%
13;55;41.9055147235;TP = 85%
14;55;43.4522985565745;TP = 85%
15;55;44.8031057748662;TP = 85%
16;55;45.9935796022917;TP = 85%
17;55;47.0511649760182;TP = 85%
18;55;47.9973429257728;TP = 85%
19;55;48.8491712763694;TP = 85%
20;55;49.6203706341948;TP = 85%
1;56;-35.4143244828277;TP = 85%
2;56;-34.4891446351078;TP = 85%
3;56;-21.9344735054196;TP = 85%
4;56;-3.45479185807638;TP = 85%
5;56;8.8032538404405;TP = 85%
6;56;17.2645082565073;TP = 85%
7;56;23.4478306276156;TP = 85%
8;56;28.1661167434168;TP = 85%
9;56;31.8880225181883;TP = 85%
10;56;34.9017078865522;TP = 85%
11;56;37.3938649470061;TP = 85%
12;56;39.4907166412528;TP = 85%
13;56;41.2806628768176;TP = 85%
14;56;42.8274692919419;TP = 85%
15;56;44.1782994717265;TP = 85%
16;56;45.3687966475139;TP = 85%
17;56;46.4264057640714;TP = 85%
18;56;47.3726078589048;TP = 85%
19;56;48.224460764791;TP = 85%
20;56;48.9956850962686;TP = 85%
1;57;-36.0390963249756;TP = 85%
2;57;-35.1138989561472;TP = 85%
3;57;-22.55921003363;TP = 85%
4;57;-4.07951031689642;TP = 85%
5;57;8.17855373251542;TP = 85%
6;57;16.6398267860309;TP = 85%
7;57;22.8231680862987;TP = 85%
8;57;27.5414734282385;TP = 85%
9;57;31.2633987315093;TP = 85%
10;57;34.2771039362318;TP = 85%
11;57;36.7692811465213;TP = 85%
12;57;38.8661533098214;TP = 85%
13;57;40.6561203395233;TP = 85%
14;57;42.2029478798642;TP = 85%
15;57;43.5537995220726;TP = 85%
16;57;44.7443185037546;TP = 85%
17;57;45.8019497760803;TP = 85%
18;57;46.7481743831015;TP = 85%
19;57;47.600050164288;TP = 85%
20;57;48.3712977410218;TP = 85%
1;58;-36.6635444727195;TP = 85%
2;58;-35.7383305435782;TP = 85%
3;58;-23.1836248163274;TP = 85%
4;58;-4.70390804629642;TP = 85%
5;58;7.5541733092035;TP = 85%
6;58;16.0154639259105;TP = 85%
7;58;22.1988230508738;TP = 85%
8;58;26.9171464835035;TP = 85%
9;58;30.6390901480412;TP = 85%
10;58;33.6528139892846;TP = 85%
11;58;36.1450101161228;TP = 85%
12;58;38.2419014808717;TP = 85%
13;58;40.0318880018968;TP = 85%
14;58;41.5787353285131;TP = 85%
15;58;42.9296070571335;TP = 85%
16;58;44.1201464306575;TP = 85%
17;58;45.1777984056605;TP = 85%
18;58;46.1240440317142;TP = 85%
19;58;46.9759411539255;TP = 85%
20;58;47.7472103994342;TP = 85%
1;59;-37.2876691139167;TP = 85%
2;59;-36.3624395221191;TP = 85%
3;59;-23.807717912153;TP = 85%
4;59;-5.32798503579767;TP = 85%
5;59;6.93011265325408;TP = 85%
6;59;15.3914198344285;TP = 85%
7;59;21.5747957585346;TP = 85%
8;59;26.293136228815;TP = 85%
9;59;30.0150971734193;TP = 85%
10;59;33.0288385411288;TP = 85%
11;59;35.521052444895;TP = 85%
12;59;37.6179618411763;TP = 85%
13;59;39.4079666525623;TP = 85%
14;59;40.9548325326761;TP = 85%
15;59;42.3057230823244;TP = 85%
16;59;43.4962815488886;TP = 85%
17;59;44.5539528935154;TP = 85%
18;59;45.50021817044;TP = 85%
19;59;46.352135229527;TP = 85%
20;59;47.1234247027705;TP = 85%
1;60;-37.9114704410907;TP = 85%
2;60;-36.986226026113;TP = 85%
3;60;-24.431489394675;TP = 85%
4;60;-5.95174129551106;TP = 85%
5;60;6.30637182078674;TP = 85%
6;60;14.7676946368025;TP = 85%
7;60;20.951086406561;TP = 85%
8;60;25.6694429365806;TP = 85%
9;60;29.3914201583468;TP = 85%
10;60;32.4051780240395;TP = 85%
11;60;34.8974086500719;TP = 85%
12;60;36.994334996429;TP = 85%
13;60;38.7843569892933;TP = 85%
14;60;40.3312402859486;TP = 85%
15;60;41.6821484909315;TP = 85%
16;60;42.872724855424;TP = 85%
17;60;43.9304143444462;TP = 85%
18;60;44.8766980161802;TP = 85%
19;60;45.7286337245135;TP = 85%
20;60;46.49994210554;TP = 85%
1;61;-38.5349486509954;TP = 85%
2;61;-37.6096901986358;TP = 85%
3;61;-25.0549393509972;TP = 85%
4;61;-6.57517685419965;TP = 85%
5;61;5.68295084382467;TP = 85%
6;61;14.1442884283664;TP = 85%
7;61;20.3276951562042;TP = 85%
8;61;25.046066836659;TP = 85%
9;61;28.7680594040679;TP = 85%
10;61;31.7818328135133;TP = 85%
11;61;34.2740791843623;TP = 85%
12;61;36.3710214796063;TP = 85%
13;61;38.1610596284881;TP = 85%
14;61;39.7079592914067;TP = 85%
15;61;41.0588840760697;TP = 85%
16;61;42.2494772368872;TP = 85%
17;61;43.307183742166;TP = 85%
18;61;44.2534846534348;TP = 85%
19;61;45.1054378279883;TP = 85%
20;61;45.8767639053899;TP = 85%
1;62;-39.1581039442224;TP = 85%
2;62;-38.2328321906965;TP = 85%
3;62;-25.6780678805139;TP = 85%
4;62;-7.19829175754791;TP = 85%
5;62;5.05984973255328;TP = 85%
6;62;13.5212012774022;TP = 85%
7;62;19.7046221361383;TP = 85%
8;62;24.4230081204825;TP = 85%
9;62;28.1450151672128;TP = 85%
10;62;31.1588032338929;TP = 85%
11;62;33.6510644424137;TP = 85%
12;62;35.7480217583328;TP = 85%
13;62;37.538075113503;TP = 85%
14;62;39.0849901709774;TP = 85%
15;62;40.4359305411637;TP = 85%
16;62;41.626539481218;TP = 85%
17;62;42.6842619622403;TP = 85%
18;62;43.6305790486006;TP = 85%
19;62;44.4825486004842;TP = 85%
20;62;45.2538912603953;TP = 85%
1;63;-39.7809365248485;TP = 85%
2;63;-38.8556521605194;TP = 85%
3;63;-26.3008750937939;TP = 85%
4;63;-7.82108606661306;TP = 85%
5;63;4.43706847733762;TP = 85%
6;63;12.8984332276645;TP = 85%
7;63;19.0818674455325;TP = 85%
8;63;23.8002669447204;TP = 85%
9;63;27.522287664097;TP = 85%
10;63;30.53608956335;TP = 85%
11;63;33.0283647665288;TP = 85%
12;63;35.1253362413841;TP = 85%
13;63;36.9154039219972;TP = 85%
14;63;38.4623334736859;TP = 85%
15;63;39.8132885091594;TP = 85%
16;63;41.0039122879127;TP = 85%
17;63;42.0616497834229;TP = 85%
18;63;43.0079820624764;TP = 85%
19;63;43.8599669877142;TP = 85%
20;63;44.631325204137;TP = 85%
1;64;-40.4034466001182;TP = 85%
2;64;-39.4781502728976;TP = 85%
3;64;-26.9233611115779;TP = 85%
4;64;-8.44355985643698;TP = 85%
5;64;3.8146070505277;TP = 85%
6;64;12.2759843006359;TP = 85%
7;64;18.4594311567923;TP = 85%
8;64;23.1778434345412;TP = 85%
9;64;26.8998770745442;TP = 85%
10;64;29.9136920383093;TP = 85%
11;64;32.4059804517335;TP = 85%
12;64;34.5029652844435;TP = 85%
13;64;36.2930464724261;TP = 85%
14;64;37.8399896829332;TP = 85%
15;64;39.1909585306383;TP = 85%
16;64;40.3815962770312;TP = 85%
17;64;41.4393478976149;TP = 85%
18;64;42.3856944612328;TP = 85%
19;64;43.2376938326154;TP = 85%
20;64;44.0090666588855;TP = 85%
1;65;-41.0256343801562;TP = 85%
2;65;-40.1003266986117;TP = 85%
3;65;-27.5455260638776;TP = 85%
4;65;-9.06571321479984;TP = 85%
5;65;3.19246540807717;TP = 85%
6;65;11.653854497547;TP = 85%
7;65;17.8373133180091;TP = 85%
8;65;22.5557376865247;TP = 85%
9;65;26.2777835452936;TP = 85%
10;65;29.2916108573846;TP = 85%
11;65;31.7839117502784;TP = 85%
12;65;33.8809091952085;TP = 85%
13;65;35.6710031297915;TP = 85%
14;65;37.2179592229337;TP = 85%
15;65;38.5689410909868;TP = 85%
16;65;39.7595919971436;TP = 85%
17;65;40.8173569186354;TP = 85%
18;65;41.7637169260595;TP = 85%
19;65;42.6157298859263;TP = 85%
20;65;43.3871164471649;TP = 85%
1;66;-41.6475000777084;TP = 85%
2;66;-40.7221816139043;TP = 85%
3;66;-28.1673700891641;TP = 85%
4;66;-9.68754624109932;TP = 85%
5;66;2.57064349099673;TP = 85%
6;66;11.0320438011861;TP = 85%
7;66;17.215513955154;TP = 85%
8;66;21.9339497712651;TP = 85%
9;66;25.6560071930405;TP = 85%
10;66;28.6698461848888;TP = 85%
11;66;31.1621588756488;TP = 85%
12;66;33.2591682379313;TP = 85%
13;66;35.0492742107489;TP = 85%
14;66;36.5962424644236;TP = 85%
15;66;37.9472366167426;TP = 85%
16;66;39.1378999323545;TP = 85%
17;66;40.1956773899664;TP = 85%
18;66;41.1420500616727;TP = 85%
19;66;41.9940758155015;TP = 85%
20;66;42.7654753019217;TP = 85%
1;67;-42.2690439079072;TP = 85%
2;67;-41.3437152000059;TP = 85%
3;67;-28.7888933336345;TP = 85%
4;67;-10.3090590453402;TP = 85%
5;67;1.94914122666212;TP = 85%
6;67;10.4105521775267;TP = 85%
7;67;16.5940330740452;TP = 85%
8;67;21.3124797357034;TP = 85%
9;67;25.0345481071582;TP = 85%
10;67;28.048398153969;TP = 85%
11;67;30.5407220061402;TP = 85%
12;67;32.6377426374639;TP = 85%
13;67;34.4278599881497;TP = 85%
14;67;35.9748397297322;TP = 85%
15;67;37.3258454812277;TP = 85%
16;67;38.5165205085298;TP = 85%
17;67;39.5743097916079;TP = 85%
18;67;40.5206944038347;TP = 85%
19;67;41.3727322145349;TP = 85%
20;67;42.1441438754903;TP = 85%
1;68;-42.8902660880585;TP = 85%
2;68;-41.9649276427058;TP = 85%
3;68;-29.4100959505512;TP = 85%
4;68;-10.9302517472236;TP = 85%
5;68;1.32795852999166;TP = 85%
6;68;9.78937957719011;TP = 85%
7;68;15.9728706621162;TP = 85%
8;68;20.6913276052205;TP = 85%
9;68;24.4134063521367;TP = 85%
10;68;27.427266869413;TP = 85%
11;68;29.9196012880555;TP = 85%
12;68;32.0166325828701;TP = 85%
13;68;33.8067606950933;TP = 85%
14;68;35.3537512972995;TP = 85%
15;68;36.7047680095576;TP = 85%
16;68;37.8954540988278;TP = 85%
17;68;38.953254546159;TP = 85%
18;68;39.8996504260178;TP = 85%
19;68;40.7516996088361;TP = 85%
20;68;41.5231227475175;TP = 85%
1;69;-43.5111668374487;TP = 85%
2;69;-42.5858191319629;TP = 85%
3;69;-30.0309780996425;TP = 85%
4;69;-11.5511244753236;TP = 85%
5;69;0.707095304510219;TP = 85%
6;69;9.16852593676553;TP = 85%
7;69;15.352026690008;TP = 85%
8;69;20.0704933855187;TP = 85%
9;69;23.7925819697718;TP = 85%
10;69;26.8064524101662;TP = 85%
11;69;29.2987968385687;TP = 85%
12;69;31.3958382306562;TP = 85%
13;69;33.1859765285465;TP = 85%
14;69;34.7329774057061;TP = 85%
15;69;36.0840044831067;TP = 85%
16;69;37.2747010286223;TP = 85%
17;69;38.3325120242264;TP = 85%
18;69;39.2789185453214;TP = 85%
19;69;40.1309784632866;TP = 85%
20;69;40.9024124319844;TP = 85%
1;70;-44.1317463771695;TP = 85%
2;70;-43.2063898615531;TP = 85%
3;70;-30.6515399465598;TP = 85%
4;70;-12.1716773663417;TP = 85%
5;70;0.0865514433094816;TP = 85%
6;70;8.54799118000014;TP = 85%
7;70;14.7315011130033;TP = 85%
8;70;19.4499770643157;TP = 85%
9;70;23.1720749811351;TP = 85%
10;70;26.1859548315923;TP = 85%
11;70;28.6783087482941;TP = 85%
12;70;30.7753597076661;TP = 85%
13;70;32.5655076525833;TP = 85%
14;70;34.1125182572779;TP = 85%
15;70;35.4635551434962;TP = 85%
16;70;36.6542615798957;TP = 85%
17;70;37.7120825492422;TP = 85%
18;70;38.6584991277397;TP = 85%
19;70;39.5105691875784;TP = 85%
20;70;40.2820133834409;TP = 85%
1;71;-44.7520049299577;TP = 85%
2;71;-43.826640028748;TP = 85%
3;71;-31.2717816623857;TP = 85%
4;71;-12.791910564432;TP = 85%
5;71;-0.533673170081542;TP = 85%
6;71;7.92777521887577;TP = 85%
7;71;14.111293872323;TP = 85%
8;71;18.8297786128733;TP = 85%
9;71;22.5518853883479;TP = 85%
10;71;25.5657741675075;TP = 85%
11;71;28.0581370835957;TP = 85%
12;71;30.1551971136818;TP = 85%
13;71;31.9453542012913;TP = 85%
14;71;33.4923740213144;TP = 85%
15;71;34.8434201961623;TP = 85%
16;71;36.0341359951644;TP = 85%
17;71;37.0919664017663;TP = 85%
18;71;38.0383924928591;TP = 85%
19;71;38.8904721413272;TP = 85%
20;71;39.6619260025556;TP = 85%
1;72;-45.3719427200502;TP = 85%
2;72;-44.4465698340242;TP = 85%
3;72;-31.8917034231866;TP = 85%
4;72;-13.4118242205885;TP = 85%
5;72;-1.15357866090864;TP = 85%
6;72;7.30787795458352;TP = 85%
7;72;13.4914048962975;TP = 85%
8;72;18.2098979873777;TP = 85%
9;72;21.9320131761825;TP = 85%
10;72;24.9459104320149;TP = 85%
11;72;27.4382818886667;TP = 85%
12;72;29.5353505237608;TP = 85%
13;72;31.3255162813823;TP = 85%
14;72;32.8725448369864;TP = 85%
15;72;34.2235998135555;TP = 85%
16;72;35.414324480996;TP = 85%
17;72;36.4721638233366;TP = 85%
18;72;37.4185989180571;TP = 85%
19;72;38.2706876386376;TP = 85%
20;72;39.0421506410644;TP = 85%
1;73;-45.991559973051;TP = 85%
2;73;-45.0661794807969;TP = 85%
3;73;-32.5113054096057;TP = 85%
4;73;-14.0314184920878;TP = 85%
5;73;-1.77316516247671;TP = 85%
6;73;6.68829927840778;TP = 85%
7;73;12.8718341014286;TP = 85%
8;73;17.5903351301887;TP = 85%
9;73;21.312458313509;TP = 85%
10;73;24.32636362116;TP = 85%
11;73;26.8187431874051;TP = 85%
12;73;28.9158199903438;TP = 85%
13;73;30.7059939745423;TP = 85%
14;73;32.2530308159417;TP = 85%
15;73;33.6040941380149;TP = 85%
16;73;34.7948272111641;TP = 85%
17;73;35.852675019918;TP = 85%
18;73;36.7991186422624;TP = 85%
19;73;37.6512159521872;TP = 85%
20;73;38.4226876061944;TP = 85%
1;74;-46.6108569158103;TP = 85%
2;74;-45.6854691751779;TP = 85%
3;74;-33.1305878064923;TP = 85%
4;74;-14.6506935419827;TP = 85%
5;74;-2.39243281549877;TP = 85%
6;74;6.06903907252787;TP = 85%
7;74;12.2525813933517;TP = 85%
8;74;16.971089970971;TP = 85%
9;74;20.6932207546053;TP = 85%
10;74;23.7071337144276;TP = 85%
11;74;26.1995209851076;TP = 85%
12;74;28.296605545155;TP = 85%
13;74;30.0867873395499;TP = 85%
14;74;31.6338320446511;TP = 85%
15;74;32.9849032843535;TP = 85%
16;74;34.1756443294843;TP = 85%
17;74;35.2335001650026;TP = 85%
18;74;36.1799518693275;TP = 85%
19;74;37.0320573168869;TP = 85%
20;74;37.8035371646247;TP = 85%
1;75;-47.2298337763138;TP = 85%
2;75;-46.3044391257544;TP = 85%
3;75;-33.7495508025636;TP = 85%
4;75;-15.2696495386411;TP = 85%
5;75;-3.01138176750483;TP = 85%
6;75;5.45009721074839;TP = 85%
7;75;11.6336466677109;TP = 85%
8;75;16.3521624277216;TP = 85%
9;75;20.0743004403439;TP = 85%
10;75;23.0882206760977;TP = 85%
11;75;25.5806152700027;TP = 85%
12;75;27.6777072009213;TP = 85%
13;75;29.4678964141898;TP = 85%
14;75;31.0149485865264;TP = 85%
15;75;32.3660273421884;TP = 85%
16;75;33.5567759523692;TP = 85%
17;75;34.6146394023964;TP = 85%
18;75;35.5610987710615;TP = 85%
19;75;36.4132119331683;TP = 85%
20;75;37.1846995460396;TP = 85%
1;76;-47.8484907835808;TP = 85%
2;76;-46.9230895433871;TP = 85%
3;76;-34.3681945900963;TP = 85%
4;76;-15.8882866553242;TP = 85%
5;76;-3.63001217230195;TP = 85%
6;76;4.83147355916256;TP = 85%
7;76;11.0150298109531;TP = 85%
8;76;15.7335524077025;TP = 85%
9;76;19.4556972992704;TP = 85%
10;76;22.4696244564756;TP = 85%
11;76;24.962026014639;TP = 85%
12;76;27.059124952927;TP = 85%
13;76;28.8493212169824;TP = 85%
14;76;30.3963804838325;TP = 85%
15;76;31.7474663780461;TP = 85%
16;76;32.9382221711308;TP = 85%
17;76;33.9960928487315;TP = 85%
18;76;34.9425594899594;TP = 85%
19;76;35.7946799699405;TP = 85%
20;76;36.5661749463228;TP = 85%
1;77;-48.4668281675723;TP = 85%
2;77;-47.5414206410247;TP = 85%
3;77;-34.9865193646447;TP = 85%
4;77;-16.5066050698028;TP = 85%
5;77;-4.24832418948223;TP = 85%
6;77;4.21316797675801;TP = 85%
7;77;10.3967307010533;TP = 85%
8;77;15.1152598082897;TP = 85%
9;77;18.8374112485826;TP = 85%
10;77;21.8513449930077;TP = 85%
11;77;24.3437531771459;TP = 85%
12;77;26.4408587804251;TP = 85%
13;77;28.2310617487516;TP = 85%
14;77;29.7781277594187;TP = 85%
15;77;31.1292204372631;TP = 85%
16;77;32.3199830540627;TP = 85%
17;77;33.3778605957346;TP = 85%
18;77;34.3243341416643;TP = 85%
19;77;35.1764615672548;TP = 85%
20;77;35.9479635304331;TP = 85%
1;78;-49.084846159105;TP = 85%
2;78;-48.159432633535;TP = 85%
3;78;-35.6045253247822;TP = 85%
4;78;-17.124604964005;TP = 85%
5;78;-4.86631798397363;TP = 85%
6;78;3.5951803159688;TP = 85%
7;78;9.77874920817395;TP = 85%
8;78;14.4972845177466;TP = 85%
9;78;18.2194421950219;TP = 85%
10;78;21.2333822112978;TP = 85%
11;78;23.7257967023783;TP = 85%
12;78;25.8229086479167;TP = 85%
13;78;27.613117994046;TP = 85%
14;78;29.1601904182882;TP = 85%
15;78;30.5112895457105;TP = 85%
16;78;31.7020586483229;TP = 85%
17;78;32.7599427122761;TP = 85%
18;78;33.7064228171919;TP = 85%
19;78;34.5585568387104;TP = 85%
20;78;35.3300654349981;TP = 85%
1;79;-49.7025449897736;TP = 85%
2;79;-48.7771257375491;TP = 85%
3;79;-36.2222126718646;TP = 85%
4;79;-17.7422865236957;TP = 85%
5;79;-5.48399372562809;TP = 85%
6;79;2.97751042318031;TP = 85%
7;79;9.16108519526841;TP = 85%
8;79;13.879626415929;TP = 85%
9;79;17.6017900356872;TP = 85%
10;79;20.6157360260316;TP = 85%
11;79;23.1081565229589;TP = 85%
12;79;25.2052745063157;TP = 85%
13;79;26.9954899224307;TP = 85%
14;79;28.5425684490223;TP = 85%
15;79;29.8936737113556;TP = 85%
16;79;31.0844489816402;TP = 85%
17;79;32.1423392462279;TP = 85%
18;79;33.0888255849426;TP = 85%
19;79;33.9409658736285;TP = 85%
20;79;34.7124807706573;TP = 85%
1;80;-50.319924891879;TP = 85%
2;80;-49.3945001713191;TP = 85%
3;80;-36.8395816098137;TP = 85%
4;80;-18.3596499381805;TP = 85%
5;80;-6.10135158884636;TP = 85%
6;80;2.360158139191;TP = 85%
7;80;8.54373851863149;TP = 85%
8;80;13.2622853749301;TP = 85%
9;80;16.9844546587752;TP = 85%
10;80;19.99840634182;TP = 85%
11;80;22.4908325602266;TP = 85%
12;80;24.5879562940084;TP = 85%
13;80;26.3781774896619;TP = 85%
14;80;27.9252618250745;TP = 85%
15;80;29.2763729256816;TP = 85%
16;80;30.467154063864;TP = 85%
17;80;31.5250502261461;TP = 85%
18;80;32.4715424925256;TP = 85%
19;80;33.3236887390217;TP = 85%
20;80;34.0952096241822;TP = 85%
1;81;-50.9369860983617;TP = 85%
2;81;-50.011556154587;TP = 85%
3;81;-37.4566323449181;TP = 85%
4;81;-18.9766954000365;TP = 85%
5;81;-6.71839175223213;TP = 85%
6;81;1.74312329963502;TP = 85%
7;81;7.92670902840371;TP = 85%
8;81;12.6452612596688;TP = 85%
9;81;16.3674359442589;TP = 85%
10;81;19.381393053969;TP = 85%
11;81;21.8738247251035;TP = 85%
12;81;23.9709539378192;TP = 85%
13;81;25.761180638757;TP = 85%
14;81;27.3082705059494;TP = 85%
15;81;28.659387164978;TP = 85%
16;81;29.8501738883709;TP = 85%
17;81;30.9080756628006;TP = 85%
18;81;31.8545735684138;TP = 85%
19;81;32.7067254813798;TP = 85%
20;81;33.4782520603976;TP = 85%
1;82;-51.5537288427419;TP = 85%
2;82;-50.628293908464;TP = 85%
3;82;-38.0733650856495;TP = 85%
4;82;-19.593423104863;TP = 85%
5;82;-7.33511439827605;TP = 85%
6;82;1.12640573537001;TP = 85%
7;82;7.30999656903337;TP = 85%
8;82;12.0285539284291;TP = 85%
9;82;15.7507337645069;TP = 85%
10;82;18.7646960491834;TP = 85%
11;82;21.2571329188852;TP = 85%
12;82;23.3542673538928;TP = 85%
13;82;25.1444993009708;TP = 85%
14;82;26.6915944382766;TP = 85%
15;82;28.0427163915171;TP = 85%
16;82;29.233508433347;TP = 85%
17;82;30.2914155505657;TP = 85%
18;82;31.237918823448;TP = 85%
19;82;32.0900761282917;TP = 85%
20;82;32.8616081239253;TP = 85%
1;83;-52.1701533590628;TP = 85%
2;83;-51.2447136553198;TP = 85%
3;83;-38.6897800424958;TP = 85%
4;83;-20.2098332510542;TP = 85%
5;83;-7.951519713065;TP = 85%
6;83;0.510005272832636;TP = 85%
7;83;6.69360097969969;TP = 85%
8;83;11.4121632333545;TP = 85%
9;83;15.1343479848511;TP = 85%
10;83;18.1483152062104;TP = 85%
11;83;20.6407570339645;TP = 85%
12;83;22.7378964484995;TP = 85%
13;83;24.5281333966866;TP = 85%
14;83;26.0752335567903;TP = 85%
15;83;27.4263605546253;TP = 85%
16;83;28.6171576629545;TP = 85%
17;83;29.6750698686865;TP = 85%
18;83;30.6215782522055;TP = 85%
19;83;31.4737406899199;TP = 85%
20;83;32.2452778407691;TP = 85%
1;84;-52.786259881839;TP = 85%
2;84;-51.8608156186804;TP = 85%
3;84;-39.3058774278047;TP = 85%
4;84;-20.8259260395886;TP = 85%
5;84;-8.56760788601473;TP = 85%
6;84;-0.106078265634352;TP = 85%
7;84;6.07752209470186;TP = 85%
8;84;10.7960890209013;TP = 85%
9;84;14.5182784641072;TP = 85%
10;84;17.5322503964302;TP = 85%
11;84;20.0246969544931;TP = 85%
12;84;22.1218411187725;TP = 85%
13;84;23.9120828362312;TP = 85%
14;84;25.4591877852253;TP = 85%
15;84;26.8103195916623;TP = 85%
16;84;28.0011215283978;TP = 85%
17;84;29.0590385824337;TP = 85%
18;84;30.0055518342484;TP = 85%
19;84;30.8577191603447;TP = 85%
20;84;31.6292612197568;TP = 85%
1;85;-53.4020486460092;TP = 85%
2;85;-52.4766000231334;TP = 85%
3;85;-39.9216574556419;TP = 85%
4;85;-21.4417016738362;TP = 85%
5;85;-9.18337910962442;TP = 85%
6;85;-0.721845061481837;TP = 85%
7;85;5.46175974381664;TP = 85%
8;85;10.1803311322547;TP = 85%
9;85;13.902525055052;TP = 85%
10;85;16.9165014843967;TP = 85%
11;85;19.4089525569888;TP = 85%
12;85;21.5061012533832;TP = 85%
13;85;23.2963475206206;TP = 85%
14;85;24.8434570371363;TP = 85%
15;85;26.1945934289165;TP = 85%
16;85;27.3853999688966;TP = 85%
